184649,755,75000
184933,775,76056
185213,910,77142
185510,830,72727
185828,650,67924
186138,880,69677
186427,600,74740
186717,745,74482
187005,745,75000
187291,790,75524
187577,855,75524
187872,760,73220
188179,950,70358
188481,815,71523
188763,730,76595
189043,945,77142
189330,795,75261
189624,680,73469
189929,730,70819
190228,820,72240
190529,805,71760
190820,715,74226
191112,765,73972
191395,830,76325
191674,700,77419
191977,835,71287
192281,705,71052
192575,735,73469
192862,685,75261
193146,770,76056
193423,760,77978
193703,770,77142
193994,810,74226
194281,775,75261
194574,695,73720
194868,985,73469
195156,1010,75000
195426,775,80000
195701,660,78545
195978,660,77978
196269,875,74226
196560,755,74226
196847,680,75261
197132,825,75789
197414,805,76595
197684,605,80000
197949,590,81509
198224,960,78545
198504,880,77142
198792,895,75000
199075,705,76325
199353,930,77697
199619,855,81203
199894,685,78545
200162,815,80597
200435,1030,79120
200714,830,77419
200993,760,77419
201271,695,77697
201545,875,78832
201806,695,82758
202067,765,82758
202339,805,79411
202614,865,78545
202896,710,76595
203182,755,75524
203468,780,75524
203741,730,79120
204021,645,77142
204299,660,77697
204574,945,78545
204854,780,77142
205158,705,71052
205459,845,71760
205737,845,77697
206016,830,77419
206288,655,79411
206567,885,77419
206844,845,77978
207129,620,75789
207421,730,73972
207724,710,71287
208004,705,77142
208277,555,79120
208548,690,79704
208822,760,78832
209100,775,77697
209392,645,73972
209683,575,74226
209973,785,74482
210256,805,76325
210533,520,77978
210809,755,78260
211085,650,78260
211364,660,77419
211654,745,74482
211951,740,72727
212228,730,77978
212502,785,78832
212777,610,78545
213058,730,76868
213326,650,80597
213606,580,77142
213894,560,75000
214181,685,75261
214465,720,76056
214738,715,79120
215005,655,80898
215280,765,78545
215563,735,76325
215850,615,75261
216141,710,74226
216431,710,74482
216709,635,77697
216990,745,76868
217268,610,77697
217547,830,77419
217824,750,77978
218122,695,72483
218417,975,73220
218703,865,75524
218972,670,80297
219246,710,78832
219529,975,76325
219813,795,76056
220098,620,75789
220391,640,73720
220691,850,72000
220988,-375,72727
221252,645,81818
221527,725,78545
221803,540,78260
222081,705,77697
222375,670,73469
222666,755,74226
222951,735,75789
223228,860,77978
223507,715,77419
223783,660,78260
224047,805,81818
224329,825,76595
224621,655,73972
224915,750,73469
225195,900,77142
225472,765,77978
225743,950,79704
226024,800,76868
226296,745,79411
226573,910,77978
226863,815,74482
227144,960,76868
227427,820,76325
227702,670,78545
227975,630,79120
228238,680,82129
228516,750,77697
228808,745,73972
229094,695,75524
229376,775,76595
229659,645,76325
229936,720,77978
230214,740,77697
230485,810,79704
230761,770,78260
231058,725,72727
231358,835,72000
231638,650,77142
231913,595,78545
232190,700,77978
232459,665,80297
232732,855,79120
233015,660,76325
233301,730,75524
233588,780,75261
233875,735,75261
234151,770,78260
234415,770,81818
234684,705,80297
234959,720,78545
235249,685,74482
235547,785,72483
235828,775,76868
236108,580,77142
236390,690,76595
236665,905,78545
236927,705,82442
237205,685,77697
237495,670,74482
237783,735,75000
238070,665,75261
238343,630,79120
238610,950,80898
238884,790,78832
239157,790,79120
239433,660,78260
239718,965,75789
239997,1250,77419
240267,985,80000
240541,805,78832
240809,935,80597
241065,845,84375
241318,745,85375
241588,840,80000
241855,935,80898
242114,855,83397
242373,690,83397
242632,900,83397
242879,845,87449
243131,640,85714
243388,720,84046
243643,885,84705
243908,870,81509
244191,685,76325
244461,845,80000
244729,945,80597
244984,845,84705
245258,-310,78832
245515,770,84046
245791,1030,78260
246077,-330,75524
246352,870,78545
246647,710,73220
246935,935,75000
247201,860,81203
247469,830,80597
247741,615,79411
248018,910,77978
248300,915,76595
248586,655,75524
248878,730,73972
249158,1085,77142
249433,725,78545
249706,680,79120
249988,585,76595
250273,785,75789
250558,920,75789
250858,615,72000
251160,685,71523
251441,710,76868
251711,830,80000
251993,565,76595
252285,655,73972
252585,835,72000
252868,850,76325
253159,795,74226
253456,840,72727
253741,810,75789
254021,-385,77142
254282,820,82758
254585,785,71287
254891,800,70588
255170,800,77419
255453,840,76325
255738,850,75789
256027,785,74740
256295,750,80597
256572,735,77978
256860,655,75000
257158,935,72483
257439,700,76868
257709,600,80000
257966,930,84046
258226,885,83076
258478,820,85714
258737,675,83397
259005,970,80597
259280,850,78545
259541,815,82758
259811,680,80000
260076,695,81509
260334,935,83720
260585,795,86055
260852,860,80898
261132,740,77142
261417,870,75789
261690,915,79120
261968,915,77697
262241,860,79120
262516,905,78545
262788,690,79411
263062,755,78832
263350,790,75000
263641,895,74226
263931,840,74482
264217,730,75524
264499,805,76595
264773,1040,78832
265062,740,74740
265354,715,73972
265652,860,72483
265947,910,73220
266238,790,74226
266528,675,74482
266815,825,75261
267099,855,76056
267375,680,78260
267679,750,71052
267978,735,72240
268260,810,76595
268545,850,75789
268823,765,77697
269102,830,77419
269384,985,76595
269669,690,75789
269960,940,74226
270257,820,72727
270550,700,73720
270821,720,79704
271094,725,79120
271370,715,78260
271656,780,75524
271953,960,72727
272244,780,74226
272533,750,74740
272839,775,70588
273123,790,76056
273394,855,79704
273675,795,76868
273967,785,73972
274264,880,72727
274560,755,72972
274852,740,73972
275131,750,77419
275403,940,79411
275671,800,80597
275949,820,77697
276235,795,75524
276516,985,76868
276804,920,75000
277102,705,72483
277388,905,75524
277649,935,82758
277923,1010,78832
278211,760,75000
278518,810,70358
278814,1095,72972
279110,-365,72972
279382,890,79411
279576,795,111340
279918,1020,63157
280209,1145,74226
280511,870,71523
280814,750,71287
281110,980,72972
281401,910,74226
281693,-320,73972
281955,915,82442
282233,960,77697
282513,1030,77142
282813,-335,72000
283096,915,76325
283389,850,73720
283672,1050,76325
283943,925,79704
284216,890,79120
284491,835,78545
284778,910,75261
285073,1060,73220
285363,1035,74482
285653,1015,74482
285936,865,76325
286221,-285,75789
286486,1035,81509
286763,1115,77978
287051,835,75000
287353,1115,71523
287668,-320,68571
287944,930,78260
288225,815,76868
288506,815,76868
288793,1190,75261
289076,1050,76325
289373,955,72727
289667,870,73469
289971,1100,71052
290257,880,75524
290538,890,76868
290813,815,78545
291110,1090,72727
291408,1090,72483
291696,880,75000
291990,885,73469
292281,985,74226
292566,795,75789
292844,735,77697
293123,820,77419
293411,850,75000
293712,830,71760
294011,850,72240
294296,900,75789
294581,885,75789
294857,1105,78260
295142,885,75789
295421,795,77419
295717,890,72972
296013,1000,72972
296319,850,70588
296611,785,73972
296889,890,77697
297169,905,77142
297450,950,76868
297738,765,75000
298032,780,73469
298334,1080,71523
298627,890,73720
298920,890,73720
299206,830,75524
299483,925,77978
299756,985,79120
300051,800,73220
300360,830,69902
300662,870,71523
300939,815,77978
301210,810,79704
301494,760,76056
301781,670,75261
302063,1135,76595
302347,900,76056
302644,780,72727
302947,700,71287
303240,860,73720
303503,1100,82129
303773,995,80000
304065,665,73972
304362,870,72727
304639,955,77978
304923,805,76056
305211,925,75000
305497,595,75524
305720,-450,96860
306035,820,68571
306337,865,71523
306641,880,71052
306943,1055,71523
307245,-310,71523
307513,755,80597
307745,890,93103
308062,620,68138
308349,815,75261
308625,890,78260
308912,825,75261
309216,735,71052
309516,930,72000
309791,-365,78545
310052,760,82758
310332,655,77142
310627,815,73220
310914,870,75261
311199,905,75789
311488,870,74740
311783,885,73220
312062,1005,77419
312327,770,81509
312605,860,77697
312826,890,97737
313194,965,58695
313508,965,68789
313808,1015,72000
314090,645,76595
314373,900,76325
314664,930,74226
314952,930,75000
315245,725,73720
315541,765,72972
315843,960,71523
316135,785,73972
316415,790,77142
316693,895,77697
316993,-320,72000
317266,965,79120
317560,810,73469
317785,750,96000
318145,900,60000
318449,-355,71052
318729,905,77142
319011,745,76595
319223,865,101886
319586,880,59504
319905,940,67711
320205,765,72000
320493,825,75000
320786,1045,73720
321072,975,75524
321371,715,72240
321663,795,73972
321968,1030,70819
322275,980,70358
322573,910,72483
322856,660,76325
323138,950,76595
323425,900,75261
323730,840,70819
324044,675,68789
324341,1065,72727
324641,1050,72000
324941,-310,72000
325215,830,78832
325495,945,77142
325782,740,75261
326088,960,70588
326396,1170,70129
326697,610,71760
326986,655,74740
327276,970,74482
327566,1040,74482
327859,970,73720
328149,750,74482
328452,955,71287
328753,850,71760
329056,1015,71287
329338,630,76595
329619,785,76868
329912,880,73720
330216,825,71052
330524,775,70129
330819,770,73220
331135,-330,68354
331411,855,78260
331704,945,73720
331989,740,75789
332279,900,74482
332588,865,69902
332897,810,69902
333199,705,71523
333479,875,77142
333768,1135,74740
334067,-305,72240
334348,770,76868
334643,755,73220
334943,885,72000
335248,825,70819
335543,850,73220
335823,745,77142
336100,965,77978
336385,865,75789
336679,780,73469
336979,670,72000
337281,1045,71523
337571,810,74482
337863,795,73972
338145,660,76595
338432,870,75261
338721,985,74740
339025,805,71052
339327,720,71523
339635,1000,70129
339925,760,74482
340205,965,77142
340492,785,75261
340780,820,75000
341074,775,73469
341379,920,70819
341684,700,70819
341974,735,74482
342266,1040,73972
342558,-365,73972
342822,855,81818
343116,770,73469
343409,755,73720
343717,-405,70129
343995,930,77697
344279,925,76056
344556,715,77978
344843,1105,75261
345140,-260,72727
345415,775,78545
345723,790,70129
346017,890,73469
346308,930,74226
346596,760,75000
346804,680,103846
347147,630,62973
347454,885,70358
347759,860,70819
348063,775,71052
348367,915,71052
348658,955,74226
348934,860,78260
349221,855,75261
349502,925,76868
349804,810,71523
350112,1000,70129
350409,780,72727
350692,735,76325
350980,860,75000
351265,1030,75789
351492,-305,95154
351821,925,65653
352115,720,73469
352416,925,71760
352711,885,73220
352986,610,78545
353257,715,79704
353548,840,74226
353832,825,76056
354128,755,72972
354426,770,72483
354717,795,74226
355015,905,72483
355313,-390,72483
355579,700,81203
355858,815,77419
356165,1045,70358
356463,895,72483
356758,835,73220
357045,755,75261
357328,1045,76325
357610,1010,76595
357900,830,74482
358186,895,75524
358483,925,72727
358789,1010,70588
359086,1125,72727
359364,695,77697
359633,680,80297
359902,630,80297
360182,880,77142
360470,785,75000
360763,970,73720
361051,945,75000
361344,990,73720
361626,1250,76595
361905,-355,77419
362162,800,84046
362451,1040,74740
362732,1135,76868
363026,1015,73469
363318,845,73972
363606,960,75000
363878,985,79411
364158,905,77142
364446,740,75000
364742,-360,72972
365022,935,77142
365330,940,70129
365640,915,69677
365914,990,78832
366191,855,77978
366482,810,74226
366778,960,72972
367063,875,75789
367363,800,72000
367674,835,69453
367971,-360,72727
368247,850,78260
368531,820,76056
368824,965,73720
369110,1090,75524
369410,955,72000
369714,745,71052
370011,1170,72727
370279,945,80597
370557,960,77697
370842,850,75789
371131,945,74740
371406,1085,78545
371703,820,72727
372007,845,71052
372299,995,73972
372557,955,83720
372834,1205,77978
373123,780,74740
373428,1030,70819
373712,1020,76056
374000,985,75000
374303,795,71287
374594,900,74226
374855,1130,82758
375124,880,80297
375412,850,75000
375715,990,71287
375998,1045,76325
376287,920,74740
376576,920,74740
376861,1025,75789
377092,-285,93506
377404,895,69230
377700,905,72972
378005,1055,70819
378308,1015,71287
378608,1065,72000
378886,1155,77697
379159,1110,79120
379440,1155,76868
379731,1230,74226
380023,775,73972
380312,960,74740
380610,985,72483
380898,890,75000
381172,790,78832
381464,-275,73972
381725,1185,82758
382015,1070,74482
382308,755,73720
382608,1185,72000
382895,995,75261
383183,815,75000
383457,730,78832
383743,890,75524
384027,920,76056
384317,940,74482
384614,655,72727
384915,910,71760
385205,910,74482
385487,975,76595
385768,585,76868
386050,750,76595
386349,965,72240
386649,805,72000
386941,745,73972
387241,705,72000
387533,945,73972
387811,745,77697
388084,605,79120
388373,1040,74740
388672,1010,72240
388979,860,70358
389277,705,72483
389563,845,75524
389860,1035,72727
390149,780,74740
390434,700,75789
390730,775,72972
391039,870,69902
391344,1005,70819
391640,645,72972
391935,-365,73220
392204,990,80297
392493,800,74740
392780,650,75261
393077,935,72727
393377,945,72000
393674,960,72727
393957,755,76325
394243,895,75524
394519,835,78260
394801,855,76595
395096,765,73220
395401,945,70819
395697,940,72972
395989,935,73972
396268,695,77419
396553,1025,75789
396845,860,73972
397133,820,75000
397336,780,106403
397704,915,58695
398007,950,71287
398294,865,75261
398569,865,78545
398865,-310,72972
399139,935,78832
399436,945,72727
399730,810,73469
400023,885,73720
400322,915,72240
400599,680,77978
400877,750,77697
401163,885,75524
401453,1045,74482
401758,830,70819
402061,890,71287
402361,1090,72000
402646,1040,75789
402933,785,75261
403215,765,76595
403509,1040,73469
403805,1030,72972
404100,845,73220
404403,840,71287
404697,1060,73469
404980,985,76325
405255,840,78545
405543,1030,75000
405836,1025,73720
406130,780,73469
406425,695,73220
406715,920,74482
407005,945,74482
407288,765,76325
407559,650,79704
407849,1035,74482
408151,970,71523
408452,815,71760
408745,715,73720
409030,1095,75789
409314,1045,76056
409597,835,76325
409881,965,76056
410177,1135,72972
410477,1015,72000
410781,755,71052
411071,770,74482
411352,1180,76868
411632,1090,77142
411915,875,76325
412206,810,74226
412512,1215,70588
412817,1080,70819
413109,970,73972
413402,810,73720
413692,990,74482
413969,985,77978
414249,815,77142
414541,810,73972
414847,920,70588
415143,945,72972
415430,885,75261
415703,785,79120
416005,-350,71523
416275,1150,80000
416555,695,77142
416849,695,73469
417152,965,71287
417445,980,73720
417728,715,76325
418006,825,77697
418295,-265,74740
418577,1095,76595
418866,905,74740
419156,1065,74482
419453,960,72727
419745,950,73972
420021,670,78260
420302,975,76868
420583,930,76868
420873,860,74482
421173,860,72000
421474,1025,71760
421778,-255,71052
421994,945,100000
422320,795,66257
422603,855,76325
422829,-335,95575
423164,875,64477
423462,830,72483
423767,705,70819
424075,-350,70129
424339,770,81818
424616,795,77978
424893,705,77978
425188,1155,73220
425491,990,71287
425788,690,72727
426078,820,74482
426380,910,71523
426661,845,76868
426938,675,77978
427225,785,75261
427523,955,72483
427827,830,71052
428129,875,71523
428412,685,76325
428698,980,75524
429003,-290,70819
429276,1025,79120
429558,775,76595
429867,945,69902
430165,855,72483
430470,885,70819
430754,765,76056
431035,1100,76868
431315,880,77142
431615,860,72000
431910,840,73220
432209,1225,72240
432509,1035,72000
432799,985,74482
433082,890,76325
433364,820,76595
433648,980,76056
433841,795,111917
434211,805,58378
434513,895,71523
434810,920,72727
435096,1195,75524
435370,780,78832
435658,895,75000
435951,945,73720
436149,855,109090
436512,745,59504
436819,765,70358
437129,-335,69677
437400,870,79704
437681,645,76868
437965,1170,76056
438268,965,71287
438570,1080,71523
438865,825,73220
439158,925,73720
439453,855,73220
439751,-380,72483
440022,635,79704
440313,1085,74226
440622,955,69902
440933,795,69453
441230,695,72727
441518,750,75000
441814,965,72972
442109,955,73220
442406,830,72727
442623,805,99539
442992,850,58536
443304,825,69230
443606,750,71523
443888,795,76595
444175,850,75261
444473,860,72483
444705,925,93103
445060,755,60845
445362,850,71523
445669,-350,70358
445948,930,77419
446226,750,77697
446507,1130,76868
446811,-345,71052
447104,1030,73720
447401,930,72727
447695,820,73469
447991,-360,72972
448264,975,79120
448548,845,76056
448835,1100,75261
449137,1290,71523
449441,945,71052
449748,965,70358
450037,815,74740
450325,995,75000
450607,1045,76595
450895,1010,75000
451193,990,72483
451501,1110,70129
451805,995,71052
452101,1045,72972
452390,950,74740
452677,960,75261
452970,-205,73720
453250,1210,77142
453545,930,73220
453852,1030,70358
454154,1085,71523
454443,910,74740
454651,970,103846
454997,1040,62427
455293,980,72972
455587,875,73469
455888,980,71760
456189,1185,71760
456487,1100,72483
456771,990,76056
457045,860,78832
457333,1025,75000
457635,1050,71523
457937,970,71523
458168,855,93506
458524,1160,60674
458816,1125,73972
459103,970,75261
459380,860,77978
459664,1060,76056
459966,1095,71523
460275,1025,69902
460571,1030,72972
460858,915,75261
461148,915,74482
461433,905,75789
461721,905,75000
462014,855,73720
462315,1160,71760
462621,980,70588
462918,735,72727
463198,1080,77142
463492,-350,73469
463765,1035,79120
464049,830,76056
464361,915,69230
464664,1215,71287
464960,1120,72972
465257,1000,72727
465538,680,76868
465820,975,76595
466104,975,76056
466404,935,72000
466707,785,71287
467010,755,71287
467319,-345,69902
467589,905,80000
467878,855,74740
468164,710,75524
468459,1005,73220
468762,995,71287
469065,775,71287
469363,825,72483
469672,-335,69902
469942,990,80000
470230,715,75000
470530,955,72000
470837,995,70358
471150,-330,69009
471444,950,73469
471727,890,76325
472019,1065,73972
472304,1040,75789
472588,805,76056
472887,915,72240
473201,1020,68789
473498,1005,72727
473791,705,73720
474073,645,76595
474362,885,74740
474652,780,74482
474943,950,74226
475237,740,73469
475548,1075,69453
475862,-410,68789
476136,730,78832
476416,665,77142
476706,1130,74482
476999,755,73720
477307,745,70129
477604,755,72727
477898,970,73469
478195,910,72727
478480,750,75789
478756,650,78260
479040,1030,76056
479343,-340,71287
479633,915,74482
479931,870,72483
480218,910,75261
480505,-360,75261
480779,925,78832
481056,735,77978
481340,825,76056
481653,-285,69009
481941,1090,75000
482239,835,72483
482525,860,75524
482801,935,78260
483071,835,80000
483350,760,77419
483634,990,76056
483931,1110,72727
484221,1030,74482
484506,700,75789
484785,790,77419
485072,925,75261
485352,1270,77142
485641,930,74740
485939,965,72483
486253,1065,68789
486556,885,71287
486844,785,75000
487129,910,75789
487435,-360,70588
487718,735,76325
488018,755,72000
488320,810,71523
488635,900,68571
488931,880,72972
489214,720,76325
489497,855,76325
489788,985,74226
490090,865,71523
490393,785,71287
490695,980,71523
491006,-315,69453
491287,945,76868
491570,770,76325
491849,655,77419
492145,960,72972
492445,995,72000
492750,740,70819
493046,880,72972
